arm:;w:-3cm;l:31cm;base:;Rotx(55)rotz(-25);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.0599;MOVE;0.0750122;0.232971;-0.400757;0.882873;436;-673;544;0.063;-0.375;0;-66.875;5;-265;0.736328;0.655518;-0.133118;-0.101807;50;976;100;-0.188;-0.063;0.063;-135;-141.875;-78.75;1.45363;-1.55679;0.206714;0.575072;-0.143119;0.0358983;-0.0743873
21.07;MOVE;0.0749512;0.23291;-0.400757;0.882873;435;-656;510;0.063;0;0;-66.875;5;-265;0.736328;0.655518;-0.133118;-0.101807;83;986;104;-0.438;0;0.188;-135;-141.875;-78.75;1.45359;-1.55679;0.206714;0.587515;-0.143198;0.0359774;-0.0743873
21.08;MOVE;0.0749512;0.23291;-0.400757;0.882873;435;-656;510;0.063;0;0;-66.875;5;-265;0.736328;0.655518;-0.133118;-0.101807;83;986;104;-0.438;0;0.188;-135;-141.875;-78.75;1.45359;-1.55673;0.206714;0.599701;-0.143119;0.0360565;-0.07449
21.0899;MOVE;0.0749512;0.23291;-0.400757;0.882873;435;-656;510;0.063;0;0;-66.875;5;-265;0.736328;0.655518;-0.133118;-0.101807;83;986;104;-0.438;0;0.188;-135;-141.875;-78.75;1.45356;-1.55671;0.20676;0.612229;-0.143277;0.0363727;-0.0745928
21.0999;MOVE;0.0749512;0.23291;-0.400757;0.882935;405;-647;493;0.25;0.25;-0.25;-62.5;-13.75;-317.5;0.736328;0.655518;-0.133179;-0.101807;64;980;107;-0.188;0.5;0;-126.875;-138.75;-75;1.45352;-1.55668;0.206714;0.627228;-0.143356;0.03661;-0.0745928
21.11;MOVE;0.0749512;0.23291;-0.400757;0.882935;405;-647;493;0.25;0.25;-0.25;-62.5;-13.75;-317.5;0.736328;0.655518;-0.133179;-0.101807;64;980;107;-0.188;0.5;0;-126.875;-138.75;-75;1.45352;-1.55671;0.20676;0.640096;-0.143435;0.0374797;-0.07449
21.12;MOVE;0.0749512;0.23291;-0.400757;0.882935;442;-651;526;0.063;-0.313;-0.063;-62.5;-13.75;-317.5;0.736328;0.655518;-0.133118;-0.101807;71;989;95;-0.188;0.188;0;-126.875;-138.75;-75;1.45348;-1.55668;0.206714;0.652538;-0.143277;0.0382704;-0.07449
21.13;MOVE;0.0749512;0.23291;-0.400757;0.882935;442;-651;526;0.063;-0.313;-0.063;-62.5;-13.75;-317.5;0.736328;0.655518;-0.133118;-0.101807;71;989;95;-0.188;0.188;0;-126.875;-138.75;-75;1.45348;-1.55668;0.206714;0.665322;-0.143198;0.0392984;-0.07449
21.1399;MOVE;0.0749512;0.23291;-0.400757;0.882935;442;-651;526;0.063;-0.313;-0.063;-62.5;-13.75;-317.5;0.736328;0.655518;-0.133118;-0.101807;71;989;95;-0.188;0.188;0;-126.875;-138.75;-75;1.45348;-1.55662;0.206714;0.677934;-0.142803;0.04001;-0.0743873
21.1499;MOVE;0.0749512;0.23291;-0.400757;0.882935;448;-673;548;0.188;0;-0.313;-115;-16.875;-395;0.736328;0.655579;-0.133118;-0.101807;58;991;120;0.063;0;-0.375;-116.875;-145.625;-75;1.45345;-1.55662;0.206714;0.690377;-0.142723;0.0404054;-0.0741818
21.16;MOVE;0.0749512;0.23291;-0.400757;0.882935;448;-673;548;0.188;0;-0.313;-115;-16.875;-395;0.736328;0.655579;-0.133118;-0.101807;58;991;120;0.063;0;-0.375;-116.875;-145.625;-75;1.45345;-1.55662;0.206714;0.702989;-0.142644;0.0406426;-0.0737708
21.17;MOVE;0.0749512;0.23291;-0.400757;0.882935;448;-673;548;0.188;0;-0.313;-115;-16.875;-395;0.736328;0.655579;-0.133118;-0.101807;58;991;120;0.063;0;-0.375;-116.875;-145.625;-75;1.45341;-1.5566;0.20676;0.715858;-0.142723;0.0411961;-0.0732571
21.1799;MOVE;0.0749512;0.23291;-0.400757;0.882935;442;-680;529;0.063;0.313;-0.125;-115;-16.875;-395;0.736328;0.655579;-0.133118;-0.101807;51;979;86;-0.125;-0.313;0.188;-116.875;-145.625;-75;1.45341;-1.5566;0.20676;0.728215;-0.142486;0.0417496;-0.0727434
21.19;MOVE;0.0749512;0.23291;-0.400757;0.882935;442;-680;529;0.063;0.313;-0.125;-115;-16.875;-395;0.736328;0.655579;-0.133118;-0.101807;51;979;86;-0.125;-0.313;0.188;-116.875;-145.625;-75;1.45337;-1.5566;0.206851;0.740998;-0.142328;0.0423821;-0.0724351
21.2;MOVE;0.0749512;0.23291;-0.400757;0.882935;446;-668;528;0.063;0;-0.125;-190;35;-366.875;0.736267;0.655579;-0.133118;-0.101868;66;979;100;0;0;-0.188;-120;-150;-82.5;1.45337;-1.55652;0.206897;0.755741;-0.142486;0.0436473;-0.0719214
21.2099;MOVE;0.0749512;0.23291;-0.400757;0.882935;446;-668;528;0.063;0;-0.125;-190;35;-366.875;0.736267;0.655579;-0.133118;-0.101868;66;979;100;0;0;-0.188;-120;-150;-82.5;1.45334;-1.55641;0.206988;0.768269;-0.142091;0.0443589;-0.0717159
21.22;MOVE;0.0749512;0.23291;-0.400757;0.882935;446;-668;528;0.063;0;-0.125;-190;35;-366.875;0.736267;0.655579;-0.133118;-0.101868;66;979;100;0;0;-0.188;-120;-150;-82.5;1.45326;-1.5563;0.207079;0.78037;-0.141933;0.0448334;-0.0712022
21.2299;MOVE;0.0749512;0.23291;-0.400757;0.882873;475;-687;584;0.188;0.188;-0.063;-190;35;-366.875;0.736328;0.655579;-0.133118;-0.101868;73;994;114;-0.563;-0.313;0.063;-120;-150;-82.5;1.45323;-1.55614;0.207353;0.792472;-0.142012;0.0453869;-0.0705857
21.2399;MOVE;0.0749512;0.23291;-0.400757;0.882873;475;-687;584;0.188;0.188;-0.063;-190;35;-366.875;0.736328;0.655579;-0.133118;-0.101868;73;994;114;-0.563;-0.313;0.063;-120;-150;-82.5;1.45315;-1.55592;0.207626;0.804488;-0.141775;0.0456241;-0.0702775
21.2499;MOVE;0.0749512;0.23291;-0.400757;0.882873;475;-687;584;0.188;0.188;-0.063;-190;35;-366.875;0.736328;0.655579;-0.133118;-0.101868;73;994;114;-0.563;-0.313;0.063;-120;-150;-82.5;1.45308;-1.55559;0.207991;0.815993;-0.141537;0.0457031;-0.070072
21.2599;MOVE;0.0749512;0.23291;-0.400757;0.882935;446;-677;548;0.375;0.25;-0.375;-132.5;37.5;-313.75;0.736328;0.655518;-0.133118;-0.101807;70;979;105;-0.813;-0.438;0.625;-126.875;-141.875;-78.75;1.45301;-1.55527;0.208356;0.827583;-0.141537;0.0460194;-0.0698665
21.27;MOVE;0.0749512;0.23291;-0.400757;0.882935;446;-677;548;0.375;0.25;-0.375;-132.5;37.5;-313.75;0.736328;0.655518;-0.133118;-0.101807;70;979;105;-0.813;-0.438;0.625;-126.875;-141.875;-78.75;1.4529;-1.5548;0.208584;0.838747;-0.141458;0.0464148;-0.0693528
21.2799;MOVE;0.0749512;0.23291;-0.400757;0.882935;446;-677;548;0.375;0.25;-0.375;-132.5;37.5;-313.75;0.736328;0.655518;-0.133118;-0.101807;70;979;105;-0.813;-0.438;0.625;-126.875;-141.875;-78.75;1.45272;-1.55426;0.20904;0.849229;-0.141379;0.0468101;-0.0689418
21.29;MOVE;0.0749512;0.232849;-0.400818;0.882935;432;-685;524;0.25;-0.188;-0.438;-132.5;37.5;-313.75;0.736511;0.655273;-0.133423;-0.101807;88;992;125;-1.188;-1.813;1.438;-126.875;-141.875;-78.75;1.45253;-1.55358;0.20936;0.859711;-0.141142;0.0475218;-0.0688391
21.2999;MOVE;0.0749512;0.232849;-0.400818;0.882935;432;-685;524;0.25;-0.188;-0.438;-132.5;37.5;-313.75;0.736511;0.655273;-0.133423;-0.101807;88;992;125;-1.188;-1.813;1.438;-126.875;-141.875;-78.75;1.45224;-1.55282;0.209633;0.869597;-0.141063;0.0482334;-0.0684281
21.3099;MOVE;0.0749512;0.23291;-0.400818;0.882873;508;-707;656;0.25;-0.438;-0.438;-147.5;12.5;-272.5;0.736755;0.654968;-0.13385;-0.101746;87;982;121;-2.063;-1.313;2;-123.75;-141.875;-78.75;1.45177;-1.55171;0.209588;0.880846;-0.140589;0.0490241;-0.0678116
21.32;MOVE;0.0749512;0.23291;-0.400818;0.882873;508;-707;656;0.25;-0.438;-0.438;-147.5;12.5;-272.5;0.736755;0.654968;-0.13385;-0.101746;87;982;121;-2.063;-1.313;2;-123.75;-141.875;-78.75;1.45122;-1.55068;0.209314;0.889368;-0.140114;0.0496567;-0.0667842
21.3299;MOVE;0.0749512;0.23291;-0.400818;0.882873;508;-707;656;0.25;-0.438;-0.438;-147.5;12.5;-272.5;0.736755;0.654968;-0.13385;-0.101746;87;982;121;-2.063;-1.313;2;-123.75;-141.875;-78.75;1.4506;-1.54954;0.208767;0.897634;-0.139086;0.0508428;-0.0658595
21.3399;MOVE;0.0750122;0.233032;-0.400757;0.882873;491;-688;637;0.313;-0.375;-0.938;-147.5;12.5;-272.5;0.737366;0.654175;-0.134644;-0.101501;86;991;139;-3.5;-1.375;3.188;-123.75;-141.875;-78.75;1.44994;-1.54829;0.208493;0.905475;-0.138137;0.052266;-0.0654485
21.3499;MOVE;0.0750122;0.233032;-0.400757;0.882873;491;-688;637;0.313;-0.375;-0.938;-147.5;12.5;-272.5;0.737366;0.654175;-0.134644;-0.101501;86;991;139;-3.5;-1.375;3.188;-123.75;-141.875;-78.75;1.44928;-1.54688;0.208584;0.912719;-0.137505;0.053373;-0.0654485
21.37;MOVE;0.0752563;0.233276;-0.400635;0.882812;479;-692;602;0.938;-1.375;-2.25;-136.875;-1.875;-265;0.738037;0.65332;-0.135071;-0.101074;86;988;154;-4.875;2.313;4;-130;-141.875;-67.5;1.4487;-1.54536;0.208858;0.919621;-0.137347;0.0547963;-0.065243
21.38;MOVE;0.0755005;0.233643;-0.400391;0.882812;421;-667;530;1.25;-1.875;-3.25;-136.875;-1.875;-265;0.739197;0.652222;-0.135132;-0.0999756;97;989;122;-6.813;0.938;5.75;-130;-141.875;-67.5;1.44808;-1.5437;0.20936;0.926184;-0.137505;0.0559033;-0.065243
21.39;MOVE;0.0755005;0.233643;-0.400391;0.882812;421;-667;530;1.25;-1.875;-3.25;-136.875;-1.875;-265;0.739197;0.652222;-0.135132;-0.0999756;97;989;122;-6.813;0.938;5.75;-130;-141.875;-67.5;1.44746;-1.54196;0.209907;0.932064;-0.137742;0.056615;-0.0650375
21.3999;MOVE;0.0755005;0.233643;-0.400391;0.882812;421;-667;530;1.25;-1.875;-3.25;-136.875;-1.875;-265;0.739197;0.652222;-0.135132;-0.0999756;97;989;122;-6.813;0.938;5.75;-130;-141.875;-67.5;1.44676;-1.54009;0.210317;0.937688;-0.137663;0.0570103;-0.064832
21.41;MOVE;0.0758667;0.234314;-0.399963;0.882812;417;-645;502;1.125;-2;-2.563;-81.875;-35.625;-347.5;0.740173;0.651062;-0.135681;-0.0992432;92;989;140;-7.25;-1.5;6.688;-122.5;-145.625;-67.5;1.44603;-1.53811;0.210637;0.942546;-0.137742;0.0574057;-0.064421
21.42;MOVE;0.0758667;0.234314;-0.399963;0.882812;417;-645;502;1.125;-2;-2.563;-81.875;-35.625;-347.5;0.740173;0.651062;-0.135681;-0.0992432;92;989;140;-7.25;-1.5;6.688;-122.5;-145.625;-67.5;1.44523;-1.53602;0.211047;0.946977;-0.137979;0.0579592;-0.0639073
21.43;MOVE;0.0758667;0.234314;-0.399963;0.882812;417;-645;502;1.125;-2;-2.563;-81.875;-35.625;-347.5;0.740173;0.651062;-0.135681;-0.0992432;92;989;140;-7.25;-1.5;6.688;-122.5;-145.625;-67.5;1.44432;-1.53327;0.211458;0.951835;-0.138375;0.0593034;-0.0634963
21.44;MOVE;0.0761108;0.234802;-0.399658;0.882812;462;-662;543;1.5;-1.688;-3.25;-81.875;-35.625;-347.5;0.741821;0.648987;-0.137207;-0.0981445;106;995;143;-9;-0.688;8.25;-122.5;-145.625;-67.5;1.4434;-1.5308;0.211686;0.955329;-0.139007;0.0605685;-0.0630853
21.45;MOVE;0.0761108;0.234802;-0.399658;0.882812;462;-662;543;1.5;-1.688;-3.25;-81.875;-35.625;-347.5;0.741821;0.648987;-0.137207;-0.0981445;106;995;143;-9;-0.688;8.25;-122.5;-145.625;-67.5;1.44249;-1.52825;0.211959;0.958056;-0.139402;0.0614383;-0.0627771
21.46;MOVE;0.0765991;0.235657;-0.39917;0.882752;490;-658;593;1.313;-2.188;-3.938;-132.5;0.625;-357.5;0.743103;0.647461;-0.138184;-0.097229;126;990;168;-10;-1;9.313;-118.75;-138.75;-75.625;1.4415;-1.52546;0.212188;0.960272;-0.139007;0.0624662;-0.0627771
21.47;MOVE;0.0765991;0.235657;-0.39917;0.882752;490;-658;593;1.313;-2.188;-3.938;-132.5;0.625;-357.5;0.743103;0.647461;-0.138184;-0.097229;126;990;168;-10;-1;9.313;-118.75;-138.75;-75.625;1.44048;-1.5226;0.212324;0.962317;-0.138533;0.0632569;-0.0625716
21.48;MOVE;0.0765991;0.235657;-0.39917;0.882752;490;-658;593;1.313;-2.188;-3.938;-132.5;0.625;-357.5;0.743103;0.647461;-0.138184;-0.097229;126;990;168;-10;-1;9.313;-118.75;-138.75;-75.625;1.43946;-1.51967;0.212416;0.963936;-0.137821;0.0642849;-0.0620579
21.4899;MOVE;0.0769653;0.236328;-0.398865;0.88269;499;-676;626;1.313;-2.5;-4.625;-132.5;0.625;-357.5;0.745422;0.644714;-0.140076;-0.0953369;121;976;142;-11.625;0.438;11.688;-118.75;-138.75;-75.625;1.43851;-1.51677;0.212552;0.96547;-0.13703;0.0650756;-0.0616469
21.4999;MOVE;0.0769653;0.236328;-0.398865;0.88269;499;-676;626;1.313;-2.5;-4.625;-132.5;0.625;-357.5;0.745422;0.644714;-0.140076;-0.0953369;121;976;142;-11.625;0.438;11.688;-118.75;-138.75;-75.625;1.43745;-1.51359;0.212689;0.966578;-0.136477;0.0659454;-0.0611332
21.51;MOVE;0.0776367;0.237488;-0.398254;0.882568;511;-676;621;1.75;-3.313;-4.688;-132.5;15.625;-398.75;0.747009;0.642822;-0.141235;-0.0939331;113;981;134;-12.375;1.188;12.438;-130;-150.625;-67.5;1.4365;-1.51041;0.212917;0.966834;-0.136081;0.0664989;-0.0610304
21.52;MOVE;0.0776367;0.237488;-0.398254;0.882568;511;-676;621;1.75;-3.313;-4.688;-132.5;15.625;-398.75;0.747009;0.642822;-0.141235;-0.0939331;113;981;134;-12.375;1.188;12.438;-130;-150.625;-67.5;1.43548;-1.50694;0.213465;0.966834;-0.136081;0.0669733;-0.0609277
21.53;MOVE;0.0776367;0.237488;-0.398254;0.882568;511;-676;621;1.75;-3.313;-4.688;-132.5;15.625;-398.75;0.747009;0.642822;-0.141235;-0.0939331;113;981;134;-12.375;1.188;12.438;-130;-150.625;-67.5;1.43453;-1.50336;0.213738;0.966664;-0.136477;0.0680012;-0.0602085
21.5399;MOVE;0.078125;0.23822;-0.397827;0.882568;501;-700;635;1.938;-3.125;-4.75;-132.5;15.625;-398.75;0.74939;0.639954;-0.143005;-0.0915527;147;994;156;-13.25;1.188;14.125;-130;-150.625;-67.5;1.43351;-1.49991;0.214149;0.966578;-0.136872;0.0690291;-0.0594893
21.55;MOVE;0.078125;0.23822;-0.397827;0.882568;501;-700;635;1.938;-3.125;-4.75;-132.5;15.625;-398.75;0.74939;0.639954;-0.143005;-0.0915527;147;994;156;-13.25;1.188;14.125;-130;-150.625;-67.5;1.4323;-1.49573;0.21424;0.966578;-0.136398;0.0701361;-0.0579481
21.56;MOVE;0.0787354;0.23938;-0.397156;0.882446;425;-647;509;1.75;-3.25;-4.563;-145;5;-480;0.75116;0.637817;-0.14447;-0.0897827;88;987;138;-13.75;0.188;15.938;-118.75;-150;-71.875;1.43124;-1.49241;0.214423;0.966578;-0.13624;0.0701361;-0.0565097
21.57;MOVE;0.0787354;0.23938;-0.397156;0.882446;425;-647;509;1.75;-3.25;-4.563;-145;5;-480;0.75116;0.637817;-0.14447;-0.0897827;88;987;138;-13.75;0.188;15.938;-118.75;-150;-71.875;1.43022;-1.4891;0.214514;0.966578;-0.136081;0.0702943;-0.055585
21.5799;MOVE;0.0787354;0.23938;-0.397156;0.882446;425;-647;509;1.75;-3.25;-4.563;-145;5;-480;0.75116;0.637817;-0.14447;-0.0897827;88;987;138;-13.75;0.188;15.938;-118.75;-150;-71.875;1.42927;-1.48587;0.214559;0.966578;-0.13624;0.0701361;-0.0550712
21.59;MOVE;0.0791626;0.240173;-0.396728;0.882385;488;-659;598;1.813;-3;-4.563;-145;5;-480;0.753723;0.634644;-0.146729;-0.0872192;106;977;125;-13.813;1.625;15.5;-118.75;-150;-71.875;1.42828;-1.48256;0.214924;0.966578;-0.136081;0.0701361;-0.0553795
21.6;MOVE;0.0791626;0.240173;-0.396728;0.882385;488;-659;598;1.813;-3;-4.563;-145;5;-480;0.753723;0.634644;-0.146729;-0.0872192;106;977;125;-13.813;1.625;15.5;-118.75;-150;-71.875;1.42737;-1.47919;0.215107;0.966664;-0.136161;0.0702152;-0.0556877
21.6099;MOVE;0.0797729;0.241394;-0.396057;0.882324;532;-637;611;2.125;-3.563;-4.625;-151.875;67.5;-346.875;0.755432;0.632568;-0.147888;-0.0854492;97;964;145;-13.313;2.313;14.875;-122.5;-145.625;-80;1.42638;-1.47604;0.215289;0.966664;-0.136002;0.0702152;-0.0558932
21.6199;MOVE;0.0797729;0.241394;-0.396057;0.882324;532;-637;611;2.125;-3.563;-4.625;-151.875;67.5;-346.875;0.755432;0.632568;-0.147888;-0.0854492;97;964;145;-13.313;2.313;14.875;-122.5;-145.625;-80;1.4254;-1.47284;0.215472;0.966664;-0.136081;0.0704524;-0.0558932
21.63;MOVE;0.0802002;0.242188;-0.395569;0.882263;512;-667;620;1.625;-2.938;-4.375;-151.875;67.5;-346.875;0.757812;0.629578;-0.149658;-0.0830078;109;983;154;-12.938;1.063;14.688;-122.5;-145.625;-80;1.42441;-1.46966;0.215608;0.966578;-0.136002;0.0703733;-0.0556877
21.64;MOVE;0.0802002;0.242188;-0.395569;0.882263;512;-667;620;1.625;-2.938;-4.375;-151.875;67.5;-346.875;0.757812;0.629578;-0.149658;-0.0830078;109;983;154;-12.938;1.063;14.688;-122.5;-145.625;-80;1.42342;-1.46662;0.215882;0.966578;-0.135923;0.0704524;-0.0557905
21.65;MOVE;0.0802002;0.242188;-0.395569;0.882263;512;-667;620;1.625;-2.938;-4.375;-151.875;67.5;-346.875;0.757812;0.629578;-0.149658;-0.0830078;109;983;154;-12.938;1.063;14.688;-122.5;-145.625;-80;1.42244;-1.46344;0.215928;0.966664;-0.136081;0.0706106;-0.0556877
21.66;MOVE;0.0808105;0.243286;-0.394958;0.882202;496;-666;618;1.938;-3.125;-4.625;-162.5;65;-357.5;0.759399;0.627625;-0.150818;-0.0814209;101;963;148;-12.813;1.438;14.313;-125.625;-138.75;-82.5;1.42116;-1.45975;0.21611;0.966578;-0.136081;0.0706106;-0.0556877
21.6699;MOVE;0.0808105;0.243286;-0.394958;0.882202;496;-666;618;1.938;-3.125;-4.625;-162.5;65;-357.5;0.759399;0.627625;-0.150818;-0.0814209;101;963;148;-12.813;1.438;14.313;-125.625;-138.75;-82.5;1.42006;-1.45666;0.21611;0.966578;-0.136002;0.0708478;-0.0556877
21.6799;MOVE;0.0812378;0.24408;-0.394531;0.882141;498;-646;578;2;-2.75;-4.438;-162.5;65;-357.5;0.761719;0.624695;-0.152527;-0.0791016;127;979;189;-12.938;1.813;13.688;-125.625;-138.75;-82.5;1.41897;-1.45359;0.215791;0.966578;-0.136002;0.0708478;-0.0553795
21.69;MOVE;0.0812378;0.24408;-0.394531;0.882141;498;-646;578;2;-2.75;-4.438;-162.5;65;-357.5;0.761719;0.624695;-0.152527;-0.0791016;127;979;189;-12.938;1.813;13.688;-125.625;-138.75;-82.5;1.41776;-1.45052;0.215745;0.966578;-0.136002;0.0708478;-0.0553795
21.7;MOVE;0.0812378;0.24408;-0.394531;0.882141;498;-646;578;2;-2.75;-4.438;-162.5;65;-357.5;0.761719;0.624695;-0.152527;-0.0791016;127;979;189;-12.938;1.813;13.688;-125.625;-138.75;-82.5;1.41659;-1.44751;0.215517;0.966578;-0.13624;0.071085;-0.0553795
21.71;MOVE;0.0818481;0.245178;-0.39386;0.88208;529;-670;609;1.938;-2.938;-5.125;-155;60.625;-355;0.763306;0.622742;-0.153442;-0.0775146;114;983;189;-13.125;2.875;13.313;-130;-141.875;-83.75;1.41543;-1.44447;0.215426;0.966493;-0.13624;0.0712431;-0.0553795
21.72;MOVE;0.0818481;0.245178;-0.39386;0.88208;529;-670;609;1.938;-2.938;-5.125;-155;60.625;-355;0.763306;0.622742;-0.153442;-0.0775146;114;983;189;-13.125;2.875;13.313;-130;-141.875;-83.75;1.41426;-1.44145;0.215563;0.966578;-0.136002;0.0714803;-0.055585
21.7299;MOVE;0.0818481;0.245178;-0.39386;0.88208;529;-670;609;1.938;-2.938;-5.125;-155;60.625;-355;0.763306;0.622742;-0.153442;-0.0775146;114;983;189;-13.125;2.875;13.313;-130;-141.875;-83.75;1.41309;-1.43841;0.215563;0.966578;-0.135844;0.0714803;-0.0552767
21.7399;MOVE;0.0823364;0.246094;-0.393433;0.881958;457;-662;517;2.063;-3.188;-5.563;-155;60.625;-355;0.765808;0.61969;-0.154663;-0.0750122;140;982;178;-13.5;3.25;13;-130;-141.875;-83.75;1.41188;-1.43543;0.215745;0.966578;-0.135765;0.0714013;-0.0552767
21.75;MOVE;0.0823364;0.246094;-0.393433;0.881958;457;-662;517;2.063;-3.188;-5.563;-155;60.625;-355;0.765808;0.61969;-0.154663;-0.0750122;140;982;178;-13.5;3.25;13;-130;-141.875;-83.75;1.41071;-1.43239;0.216019;0.966578;-0.136002;0.0716385;-0.055174
21.7599;MOVE;0.0830688;0.247437;-0.3927;0.881836;544;-669;642;2.313;-3.313;-5.625;-165.625;56.875;-357.5;0.767456;0.617676;-0.155456;-0.0733643;144;965;196;-13.5;2.25;13.125;-130;-131.875;-82.5;1.40947;-1.42934;0.216201;0.966578;-0.136081;0.0715594;-0.0552767
21.7699;MOVE;0.0830688;0.247437;-0.3927;0.881836;544;-669;642;2.313;-3.313;-5.625;-165.625;56.875;-357.5;0.767456;0.617676;-0.155456;-0.0733643;144;965;196;-13.5;2.25;13.125;-130;-131.875;-82.5;1.40794;-1.42579;0.216247;0.966578;-0.135844;0.0716385;-0.055174
21.7799;MOVE;0.0830688;0.247437;-0.3927;0.881836;544;-669;642;2.313;-3.313;-5.625;-165.625;56.875;-357.5;0.767456;0.617676;-0.155456;-0.0733643;144;965;196;-13.5;2.25;13.125;-130;-131.875;-82.5;1.40662;-1.42283;0.216201;0.966578;-0.135923;0.0715594;-0.055174
21.7899;MOVE;0.0836182;0.248291;-0.392151;0.881775;555;-705;674;2.625;-3.313;-5.813;-165.625;56.875;-357.5;0.769898;0.614563;-0.15686;-0.0710449;152;955;198;-13.75;1.5;13.375;-130;-131.875;-82.5;1.40527;-1.41992;0.216156;0.966578;-0.135844;0.0716385;-0.055174
21.7999;MOVE;0.0836182;0.248291;-0.392151;0.881775;555;-705;674;2.625;-3.313;-5.813;-165.625;56.875;-357.5;0.769898;0.614563;-0.15686;-0.0710449;152;955;198;-13.75;1.5;13.375;-130;-131.875;-82.5;1.40388;-1.4171;0.216065;0.966578;-0.135923;0.0717176;-0.0554822
21.81;MOVE;0.0843506;0.249695;-0.391296;0.881714;547;-687;662;2.188;-4;-5.625;-173.75;52.5;-366.875;0.771484;0.612427;-0.157715;-0.0695801;155;958;211;-13.875;2.5;12.563;-137.5;-127.5;-90.625;1.40257;-1.41428;0.215882;0.966578;-0.136081;0.0715594;-0.0554822
21.82;MOVE;0.0843506;0.249695;-0.391296;0.881714;547;-687;662;2.188;-4;-5.625;-173.75;52.5;-366.875;0.771484;0.612427;-0.157715;-0.0695801;155;958;211;-13.875;2.5;12.563;-137.5;-127.5;-90.625;1.40122;-1.41153;0.215836;0.966664;-0.135765;0.0714013;-0.0553795
21.8299;MOVE;0.0843506;0.249695;-0.391296;0.881714;547;-687;662;2.188;-4;-5.625;-173.75;52.5;-366.875;0.771484;0.612427;-0.157715;-0.0695801;155;958;211;-13.875;2.5;12.563;-137.5;-127.5;-90.625;1.39983;-1.4089;0.215791;0.966664;-0.135844;0.0714803;-0.0553795
21.84;MOVE;0.0848999;0.250671;-0.390686;0.881653;553;-681;664;2.438;-4.375;-6.25;-173.75;52.5;-366.875;0.773987;0.609314;-0.158752;-0.0672607;156;979;188;-14.188;3.563;12;-137.5;-127.5;-90.625;1.39848;-1.40624;0.215426;0.966749;-0.136002;0.0716385;-0.0553795
21.8499;MOVE;0.0848999;0.250671;-0.390686;0.881653;553;-681;664;2.438;-4.375;-6.25;-173.75;52.5;-366.875;0.773987;0.609314;-0.158752;-0.0672607;156;979;188;-14.188;3.563;12;-137.5;-127.5;-90.625;1.39705;-1.40369;0.215335;0.966664;-0.135923;0.0715594;-0.0554822
21.86;MOVE;0.0858154;0.252197;-0.389771;0.881531;444;-647;475;2.813;-3.625;-6.313;-173.75;56.875;-375;0.775513;0.607361;-0.15918;-0.0658569;158;970;185;-13.438;3.438;11.125;-115.625;-117.5;-83.75;1.3957;-1.40124;0.215061;0.966664;-0.135844;0.0714803;-0.0554822
21.87;MOVE;0.0858154;0.252197;-0.389771;0.881531;444;-647;475;2.813;-3.625;-6.313;-173.75;56.875;-375;0.775513;0.607361;-0.15918;-0.0658569;158;970;185;-13.438;3.438;11.125;-115.625;-117.5;-83.75;1.39435;-1.39885;0.214787;0.966749;-0.136081;0.0715594;-0.0553795
21.88;MOVE;0.0863647;0.253296;-0.389099;0.88147;533;-642;640;3;-4;-6.313;-173.75;56.875;-375;0.777771;0.604553;-0.159668;-0.0639038;148;958;192;-13.063;4.063;9.875;-115.625;-117.5;-83.75;1.39274;-1.39611;0.214742;0.966664;-0.135765;0.0717176;-0.0557905
21.8899;MOVE;0.0863647;0.253296;-0.389099;0.88147;533;-642;640;3;-4;-6.313;-173.75;56.875;-375;0.777771;0.604553;-0.159668;-0.0639038;148;958;192;-13.063;4.063;9.875;-115.625;-117.5;-83.75;1.39139;-1.39389;0.214651;0.966749;-0.135844;0.0717966;-0.0557905
21.9;MOVE;0.0863647;0.253296;-0.389099;0.88147;533;-642;640;3;-4;-6.313;-173.75;56.875;-375;0.777771;0.604553;-0.159668;-0.0639038;148;958;192;-13.063;4.063;9.875;-115.625;-117.5;-83.75;1.39008;-1.39163;0.214605;0.966749;-0.135765;0.0717176;-0.0558932
21.9099;MOVE;0.0872192;0.254883;-0.388123;0.881348;521;-596;514;2.938;-3.25;-6.438;-173.75;45.625;-370.625;0.779236;0.602722;-0.159851;-0.0626221;142;946;198;-12.375;3.75;9.313;-123.75;-118.75;-87.5;1.3888;-1.38954;0.214468;0.966664;-0.136081;0.0717176;-0.055585
21.93;MOVE;0.0872192;0.254883;-0.388123;0.881348;521;-596;514;2.938;-3.25;-6.438;-173.75;45.625;-370.625;0.779236;0.602722;-0.159851;-0.0626221;142;946;198;-12.375;3.75;9.313;-123.75;-118.75;-87.5;1.38749;-1.38756;0.214423;0.966664;-0.135607;0.0717176;-0.0557905
21.94;MOVE;0.0877686;0.255981;-0.387573;0.881226;521;-682;592;2.875;-2.875;-6.25;-173.75;45.625;-370.625;0.78125;0.600281;-0.160095;-0.0609741;156;949;194;-11.625;3.188;8.125;-123.75;-118.75;-87.5;1.38613;-1.38558;0.214377;0.966664;-0.135686;0.0721129;-0.0554822
